,titles,category
1579,‘레디’ 예열 끝낸 하만… 자동차 지능 성숙 가속화,Culture
1580,금요일까지 강원지역 최대 15㎝ 눈… 다음주 다시 '강추위',Culture
1581,[더뉴스] 에미상 휩쓴 '성난 사람들'...대세 된 K-콘텐츠,Culture
1582,김종국 ‘이곳’ 가면 눈 돌아가겠네…1500평 초호화 헬스장 어디길래,Culture
1583,"""돈타령 하는 '흥부가'… 판소리, 옛 것 아닌 현재""",Culture
1584,"저체온증 위험한 오전 6~9시… ""두꺼운 옷보다는…""",Culture
1585,[영화감] 지긋지긋한 공매도 무찌르고 싶나요?…‘덤 머니’,Culture
1586,"""국민 체감 정책 속도 냅시다""…유인촌, 기관장들에 '개혁'·'현장' 주문",Culture
1587,"""살 찌는 건 마찬가지""...100% 과일주스의 배신?",Culture
1588,한국 온 스페인 맛집 ‘난리’…3시간 줄세운 전통 음식 뭐길래,Culture
1589,혈연·혼인을 넘어 사회적 관계로…가족 개념은 어떻게 변했나,Culture
